2017-07-20 01:41:00,786.998502437,22,40
2017-07-20 01:41:04,816.00338763,22,40
2017-07-20 01:41:08,825.994459052,22,40
2017-07-20 01:41:12,826.999796529,22,40
2017-07-20 01:41:16,832.00322251,22,40
2017-07-20 01:41:20,817.007772585,22,40
2017-07-20 01:41:24,808.998598465,22,40
2017-07-20 01:41:28,803.001629752,22,41
2017-07-20 01:41:32,797.261913035,22,40
2017-07-20 01:41:36,767.002075905,22,40
2017-07-20 01:41:40,787.00183612,22,40
2017-07-20 01:41:44,796.997620061,22,40
2017-07-20 01:41:48,784.993329895,22,40
2017-07-20 01:41:52,786.735426664,22,40
2017-07-20 01:41:57,796.001186396,22,40
2017-07-20 01:42:01,791.998568264,-1,-1
2017-07-20 01:42:05,785.002118319,22,40
2017-07-20 01:42:09,871.996445607,-1,-1
2017-07-20 01:42:13,870.954349137,22,39
2017-07-20 01:42:17,866.007373821,22,39
2017-07-20 01:42:21,853.000116412,22,40
2017-07-20 01:42:25,879.000750297,22,40
2017-07-20 01:42:29,885.999909249,22,39
2017-07-20 01:42:33,885.6515385,22,39
2017-07-20 01:42:37,884.000701676,-1,-1
2017-07-20 01:42:41,872.994775486,22,39
2017-07-20 01:42:45,863.996998348,22,39
2017-07-20 01:42:49,852.999274765,22,40
2017-07-20 01:42:53,853.167614871,22,39
2017-07-20 01:42:57,854.000289084,-1,-1
2017-07-20 01:43:01,830.99766187,22,41
2017-07-20 01:43:05,815.005066794,22,39
2017-07-20 01:43:09,823.99269318,22,39
2017-07-20 01:43:13,819.407670699,22,40
2017-07-20 01:43:17,796.006981076,-1,-1
2017-07-20 01:43:21,821.005245208,22,38
2017-07-20 01:43:25,798.009652046,22,39
2017-07-20 01:43:29,769.007981325,22,39
2017-07-20 01:43:33,773.004462616,22,39
2017-07-20 01:43:37,771.614729256,-1,-1
2017-07-20 01:43:41,764.004154577,24,42
2017-07-20 01:43:45,778.99163844,22,39
2017-07-20 01:43:49,753.000029719,22,39
2017-07-20 01:43:53,762.99890677,22,39
2017-07-20 01:43:57,757.698196077,-1,-1
2017-07-20 01:44:01,727.998633637,22,39
2017-07-20 01:44:05,745.002267648,22,39
2017-07-20 01:44:09,750.002770987,22,39
2017-07-20 01:44:13,751.992445301,22,39
2017-07-20 01:44:17,748.406586251,22,39
2017-07-20 01:44:21,727.998807211,22,38
2017-07-20 01:44:25,744.998920149,22,38
2017-07-20 01:44:29,721.002846981,22,39
2017-07-20 01:44:33,730.999230335,-1,-1
2017-07-20 01:44:37,746.369347348,22,40
2017-07-20 01:44:41,834.00123842,22,38
2017-07-20 01:44:45,781.997006532,22,39
2017-07-20 01:44:49,769.004862966,22,39
2017-07-20 01:44:53,752.994966728,22,39
2017-07-20 01:44:57,751.19644146,22,39
2017-07-20 01:45:01,741.001792258,22,38
2017-07-20 01:45:05,918.003678028,22,39
2017-07-20 01:45:09,836.004609384,22,39
2017-07-20 01:45:13,872.993110325,22,39
2017-07-20 01:45:17,872.473610388,22,39
2017-07-20 01:45:21,870.004226805,22,39
2017-07-20 01:45:25,831.997860769,22,39
2017-07-20 01:45:29,852.999274765,22,39
2017-07-20 01:45:33,898.002978889,22,39
2017-07-20 01:45:37,898.359459988,22,39
2017-07-20 01:45:41,900.002516443,22,39
2017-07-20 01:45:45,916.004157642,22,39
2017-07-20 01:45:49,917.002606488,22,39
2017-07-20 01:45:53,916.004157642,22,39
2017-07-20 01:45:57,916.371752543,22,41
2017-07-20 01:46:01,918.005429039,22,39
2017-07-20 01:46:05,917.004355587,22,39
